total_return_rate,trade_days,total_days,trade_day_ratio,win_rate,max_drawdown,drawdown_start,drawdown_end,avg_daily_ratio,avg_daily_real_return,avg_daily_budget_return,final_budget,base_budget_total_return_rate,remaining_budget_total_return_rate,base_budget_total_return,remaining_budget_total_return,total_trade_count,avg_trade_count,avg_trade_ratio,fitness
24.133099999999995,184,184,1.0,0.532608695652174,0.19990308890793979,43,57,0.6367565103138327,0.019550707270814722,0.03278655901759576,5026619.999999999,24.135079999999995,-0.00198,4827015.999999999,-396.0,905,4.918478260869565,0.6367565103138327,125.85895658569767
