strategy_name,stock_code,stock_name,trade_date,buy_price,sell_price,sell_date,return_rate,profit,is_profitable,sell_tick_steps,date,daily_budget,daily_investment,daily_return,daily_ratio,daily_real_return_rate,daily_budget_return_rate,has_trade,base_budget_return,remaining_budget_return,base_budget_return_rate,remaining_budget_return_rate,base_budget,remaining_budget,trade_count
倒接力31,600686.SH,未知,2024-09-06,14.46,13.77,2024-09-09,-0.0477178423236515,-9522.0,False,12,2024-09-06,200000.0,55195.0,-2869.0,0.275975,-0.014345,-0.05197934595524957,True,-2869.0,0,-0.019855149368422878,0.0,144496.52061357867,55503.47938642133,2
倒接力31,000516.SZ,未知,2024-09-10,4.78,4.51,2024-09-11,-0.0564853556485356,-10746.0,False,228,2024-09-10,197131.0,56450.0,-3682.9999999999964,0.2863578026794365,-0.018683007746118044,-0.06524357838795387,True,-3682.9999999999964,0,-0.025859456915341614,0.0,142423.71802537687,54707.281974623125,2
倒接力31,003015.SZ,未知,2024-09-11,13.55,13.37,2024-09-12,-0.0132841328413285,-2376.0,False,30,2024-09-11,193448.0,54300.0,-820.0,0.280695587444688,-0.004238865224763244,-0.015101289134438306,True,-820.0,0,-0.005867082759866688,0.0,139762.81459827782,53685.18540172218,2
倒接力31,002866.SZ,未知,2024-09-13,13.97,13.0,2024-09-18,-0.0694345025053686,-12222.0,False,6,2024-09-13,192628.0,53067.0,-3667.0,0.2754895446144901,-0.019036692484996988,-0.06910132474042248,True,-3667.0,0,-0.026348997753248414,0.0,139170.37886376216,53457.62113623784,2
倒接力31,002466.SZ,未知,2024-09-25,28.11,35.02,2024-09-30,0.2458199928850944,40078.00000000003,True,151,2024-09-25,188961.0,50787.0,12249.000000000007,0.268769746138092,0.06482289996348457,0.2411837674995571,True,12249.000000000007,0,0.0897224371745779,0.0,136521.0351583122,52439.96484168779,2
倒接力31,600239.SH,未知,2024-09-27,2.5,2.9,2024-09-30,0.1599999999999999,32800.0,True,170,2024-09-27,201210.0,57706.99999999999,8703.000000000007,0.28679986084190645,0.04325331742955125,0.15081359280503245,True,8703.000000000007,0,0.059867624833987367,0.0,145370.72456329083,55839.27543670917,2
倒接力31,002050.SZ,未知,2024-09-30,22.76,25.73,2024-10-08,0.1304920913884006,30887.99999999997,True,132,2024-09-30,209913.0,59202.0,7696.0,0.28203112718126083,0.03666280792518806,0.12999560825647782,True,7696.0,0,0.050745592723625436,0.0,151658.4906577907,58254.50934220929,2
倒接力31,002119.SZ,未知,2024-10-09,13.85,13.83,2024-10-10,-0.0014440433212996,-388.0,False,48,2024-10-09,217609.0,60742.0,110.0,0.27913367553731694,0.0005054937985101719,0.0018109380659181455,True,110.0,0,0.0006996622428881786,0.0,157218.7167710012,60390.2832289988,2
倒接力31,603052.SH,未知,2024-10-11,37.2,36.49,2024-10-14,-0.0190860215053763,-5112.0,False,151,2024-10-11,217719.0,59808.0,-1424.0000000000036,0.2747027131302275,-0.006540540788814957,-0.02380952380952387,True,-1424.0000000000036,0,-0.009052869593041713,0.0,157298.18985733867,60420.81014266133,2
倒接力31,000801.SZ,未知,2024-10-15,10.18,11.84,2024-10-17,0.1630648330058939,42828.0,True,903,2024-10-15,216295.0,61230.0,9810.0,0.28308560068425065,0.04535472387248896,0.1602155805977462,True,9810.0,0,0.06277621589765377,0.0,156269.37463057,60025.625369429996,2
倒接力31,002630.SZ,未知,2024-10-16,3.08,3.35,2024-10-17,0.0876623376623376,26838.0,True,82,2024-10-16,226105.0,65304.0,5046.0,0.2888215652020079,0.022317065080383006,0.0772693862550533,True,5046.0,0,0.030889415171545417,0.0,163356.92896666602,62748.07103333398,2
倒接力31,000402.SZ,未知,2024-10-17,3.5,3.12,2024-10-18,-0.1085714285714285,-36138.0,False,26,2024-10-17,231151.0,66433.0,-7465.0,0.28740087648333773,-0.03229490679252956,-0.11236885282916623,True,-7465.0,0,-0.04469990925095636,0.0,167002.5761817466,64148.42381825339,2
倒接力31,002625.SZ,未知,2024-10-18,32.69,37.54,2024-10-22,0.1483634138880392,43650.0,True,385,2024-10-18,223686.0,59274.0,8298.0,0.26498752715860624,0.03709664440331536,0.13999392651078044,True,8298.0,0,0.051346072896137684,0.0,161609.2435498448,62076.7564501552,2
倒接力31,600418.SH,未知,2024-10-21,34.0,35.49,2024-10-22,0.0438235294117647,14900.0,True,1234,2024-10-21,231984.0,61200.0,2682.0,0.2638112973308504,0.011561142147734326,0.043823529411764706,True,2682.0,0,0.016001966135436342,0.0,167604.40419010218,64379.595809897815,2
倒接力31,600100.SH,未知,2024-10-22,7.2,7.39,2024-10-24,0.0263888888888888,9367.0,True,389,2024-10-22,234666.0,67680.0,1786.0,0.28840991025542684,0.007610817076184876,0.02638888888888889,True,1786.0,0,0.010534256525855294,0.0,169542.10253153025,65123.897468469746,2
倒接力31,601162.SH,未知,2024-10-23,5.51,5.8,2024-10-24,0.0526315789473684,19198.0,True,961,2024-10-23,236452.0,67895.0,3445.0,0.28714073046537986,0.014569553228562244,0.05074011341041314,True,3445.0,0,0.020165957168650484,0.0,170832.4564606095,65619.54353939049,2
倒接力31,000595.SZ,未知,2024-10-24,10.1,9.7,2024-10-25,-0.0396039603960396,-15200.0,False,2,2024-10-24,239897.0,68000.0,-3010.0000000000036,0.28345498276343595,-0.012547051442910932,-0.044264705882353,True,-3010.0000000000036,0,-0.0173665793330277,0.0,173321.4090281784,66575.5909718216,2
倒接力31,002542.SZ,未知,2024-10-25,2.69,4.66,2024-10-31,0.7323420074349444,270087.0,True,-1,2024-10-25,236887.0,68309.0,49589.0,0.2883611173259824,0.20933609695762115,0.7259511923758216,True,49589.0,0,0.2897455192259478,0.0,171146.73639294406,65740.26360705594,2
倒接力31,600696.SH,未知,2024-10-28,14.99,17.08,2024-10-29,0.1394262841894595,89033.99999999988,True,2258,2024-10-28,286476.0,80865.0,11366.999999999985,0.28227495497004984,0.03967871654169978,0.14056761268781284,True,11366.999999999985,0,0.054919961218735505,0.0,206973.9261964778,79502.07380352219,2
倒接力31,002423.SZ,未知,2024-10-30,19.11,22.01,2024-10-31,0.1517530088958661,110200.00000000012,True,208,2024-10-30,297843.0,84722.0,12122.0,0.28445187565260893,0.0406992945948033,0.14307971955336277,True,12122.0,0,0.056332560011799614,0.0,215186.38594555057,82656.61405444943,2
倒接力31,002321.SZ,未知,2024-10-31,2.19,2.36,2024-11-01,0.0776255707762556,65059.0,True,651,2024-10-31,309965.0,89336.0,6716.0,0.28821318535963736,0.02166696239898053,0.0751768603922271,True,6716.0,0,0.029989597406187556,0.0,223944.32005993958,86020.67994006042,2
倒接力31,002513.SZ,未知,2024-11-01,5.4,6.14,2024-11-04,0.1370370370370369,123727.99999999988,True,342,2024-11-01,316681.0,91140.0,12012.0,0.2877974996921192,0.03793091470596594,0.13179723502304147,True,12012.0,0,0.05250080008141245,0.0,228796.51322214355,87884.48677785645,2
倒接力31,002568.SZ,未知,2024-11-04,24.15,25.24,2024-11-05,0.0451345755693581,46325.00000000012,True,492,2024-11-04,328693.0,92036.0,3876.0,0.2800059630110772,0.011792158640433474,0.042113955408753095,True,3876.0,0,0.01632171984537784,0.0,237474.97425019508,91218.02574980492,2
倒接力31,603019.SH,未知,2024-11-05,68.06,70.85,2024-11-06,0.0409932412577136,43803.0,True,46,2024-11-05,332569.0,95515.0,3674.9999999999854,0.28720355775793893,0.0110503384260108,0.03847563209967006,True,3674.9999999999854,0,0.015294954340890022,0.0,240275.31681968624,92293.68318031376,2
倒接力31,600751.SH,未知,2024-11-06,3.18,3.06,2024-11-07,-0.0377358490566038,-42144.0,False,2,2024-11-06,336244.0,96620.0,-4514.0,0.2873508523572168,-0.013424774865871212,-0.04671910577520182,True,-4514.0,0,-0.018581450693574215,0.0,242930.44038596074,93313.55961403926,2
倒接力31,603489.SH,未知,2024-11-07,26.88,25.06,2024-11-08,-0.0677083333333333,-72618.0,False,1481,2024-11-07,331730.0,91375.0,-6171.0,0.2754499140867573,-0.018602477918789377,-0.06753488372093024,True,-6171.0,0,-0.02574799426283384,0.0,239669.15391571226,92060.84608428774,2
倒接力31,600536.SH,未知,2024-11-08,62.48,68.21,2024-11-11,0.091709346991037,91680.0,True,718,2024-11-08,325559.0,87535.0,7958.999999999985,0.26887599482735847,0.024447181616849743,0.09092363054778071,True,7958.999999999985,0,0.03383774434573117,0.0,235210.7137721803,90348.28622781971,2
倒接力31,002992.SZ,未知,2024-11-11,65.43,72.5,2024-11-12,0.1080544092923734,118069.0,True,1302,2024-11-11,333518.0,92043.0,9456.999999999993,0.27597610923548355,0.028355291168692523,0.10274545592820739,True,9456.999999999993,0,0.03924702276329816,0.0,240960.95280999766,92557.04719000234,2
倒接力31,603009.SH,未知,2024-11-12,31.52,30.14,2024-11-13,-0.0437817258883248,-52992.0,False,28,2024-11-12,342975.0,94575.0,-4155.0,0.275748961294555,-0.012114585611196152,-0.043933386201427435,True,-4155.0,0,-0.016767996294656407,0.0,247793.47078721074,95181.52921278926,2
倒接力31,000795.SZ,未知,2024-11-13,15.27,12.42,2024-11-14,-0.1866404715127701,-216315.0,False,4,2024-11-13,338820.0,95914.0,-18910.0,0.2830824626645416,-0.05581134525706865,-0.1971557853910795,True,-18910.0,0,-0.07724939676066349,0.0,244791.55557146363,94028.44442853637,2
倒接力31,002779.SZ,未知,2024-11-14,55.51,58.74,2024-11-15,0.0581877139254189,54587.0,True,37,2024-11-14,319910.0,89280.0,4704.0,0.2790784908255447,0.014704135538120095,0.05268817204301075,True,4704.0,0,0.020352234746804435,0.0,231129.40954744976,88780.59045255024,2
倒接力31,600345.SH,未知,2024-11-18,27.17,26.65,2024-11-19,-0.0191387559808613,-19084.00000000012,False,2,2024-11-18,324614.0,92395.0,-1785.0,0.2846303609825824,-0.005498838620638666,-0.019319227230910764,True,-1785.0,0,-0.00761103256644358,0.0,234527.96771228113,90086.03228771887,2
倒接力31,002501.SZ,未知,2024-11-19,1.81,1.69,2024-11-20,-0.0662983425414365,-64848.0,False,2,2024-11-19,322829.0,93184.0,-6656.0,0.2886481697740909,-0.020617726412435065,-0.07142857142857142,True,-6656.0,0,-0.028537332698234632,0.0,233238.33626580494,89590.66373419506,2
倒接力31,600292.SH,未知,2024-11-20,15.0,14.99,2024-11-21,-0.0006666666666666,-608.0,False,387,2024-11-20,316173.0,90270.0,-330.0,0.2855082502300956,-0.001043732387015969,-0.0036556995679627785,True,-330.0,0,-0.0014446470857345849,0.0,228429.49205978506,87743.50794021494,2
倒接力31,002392.SZ,未知,2024-11-21,4.84,4.73,2024-11-22,-0.0227272727272726,-20734.999999999884,False,113,2024-11-21,315843.0,90396.0,-2417.9999999999854,0.2862054881697552,-0.007655702358450197,-0.026748971193415478,True,-2417.9999999999854,0,-0.010596382979938373,0.0,228191.07280077264,87651.92719922736,2
倒接力31,002713.SZ,未知,2024-11-22,4.78,4.57,2024-11-25,-0.0439330543933054,-39186.0,False,12,2024-11-22,313425.0,44932.0,-1974.0,0.14335806014197974,-0.006298157453936348,-0.043933054393305436,True,-1974.0,0,-0.00871738285073211,0.0,226444.10986655447,86980.89013344553,1
倒接力31,603585.SH,未知,2024-11-25,13.73,15.85,2024-11-28,0.154406409322651,131652.0,True,655,2024-11-25,311451.0,88416.0,13024.0,0.2838841422888352,0.04181717188257543,0.14730365544697793,True,13024.0,0,0.057879832268633566,0.0,225017.92920809845,86433.07079190155,2
倒接力31,003021.SZ,未知,2024-12-02,78.0,80.46,2024-12-03,0.0315384615384614,30995.999999999884,True,418,2024-12-02,324475.0,85900.0,2605.9999999999927,0.2647353417058325,0.008031435395639087,0.030337601862630882,True,2605.9999999999927,0,0.011116441228529284,0.0,234427.5426304547,90047.4573695453,2
倒接力31,600635.SH,未知,2024-12-03,4.63,4.51,2024-12-05,-0.0259179265658747,-26316.0,False,88,2024-12-03,327081.0,94126.0,-3024.0000000000073,0.28777581088476556,-0.009245416273033307,-0.03212714871555157,True,-3024.0000000000073,0,-0.012796732037248093,0.0,236310.33229404961,90770.66770595039,2
倒接力31,603669.SH,未知,2024-12-04,7.5,8.78,2024-12-05,0.1706666666666665,168704.0,True,208,2024-12-04,324057.0,93044.0,14949.999999999985,0.2871223272448983,0.04613385916675148,0.1606766691027899,True,14949.999999999985,0,0.06385462981510183,0.0,234125.54490237232,89931.45509762768,2
倒接力31,000903.SZ,未知,2024-12-05,4.13,4.92,2024-12-06,0.1912832929782082,221437.0,True,579,2024-12-05,339007.0,97640.0,17980.0,0.2880176515529178,0.05303725291808134,0.18414584186808686,True,17980.0,0,0.07340973013449474,0.0,244926.65981823733,94080.34018176267,2
倒接力31,600178.SH,未知,2024-12-06,13.54,13.82,2024-12-12,0.0206794682422452,28504.0,True,770,2024-12-06,356987.0,102904.0,2128.0,0.28825699535277194,0.005961001381002669,0.0206794682422452,True,2128.0,0,0.008250719609981392,0.0,257916.89702139804,99070.10297860196,2
倒接力31,002403.SZ,未知,2024-12-09,16.06,20.9,2024-12-11,0.3013698630136986,423983.99999999977,True,151,2024-12-09,359115.0,101988.0,29681.999999999985,0.28399816214861534,0.08265318908984583,0.29103423932227307,True,29681.999999999985,0,0.11440163228688667,0.0,259454.34000072652,99660.65999927348,2
倒接力31,603015.SH,未知,2024-12-11,13.42,12.04,2024-12-12,-0.1028315946348733,-188370.0,False,34,2024-12-11,388797.0,110003.0,-11275.0,0.28293170986401645,-0.028999709359897326,-0.10249720462169214,True,-11275.0,0,-0.040138972532702155,0.0,280899.06862498773,107897.93137501227,2
倒接力31,002495.SZ,未知,2024-12-12,3.16,3.08,2024-12-13,-0.0253164556962025,-41600.0,False,419,2024-12-12,377522.0,108814.0,-2246.0,0.2882322089838473,-0.005949322158708631,-0.02064072637712059,True,-2246.0,0,-0.008234554207182148,0.0,272753.07727539726,104768.92272460274,2
倒接力31,605388.SH,未知,2024-12-13,8.21,7.7,2024-12-16,-0.0621193666260658,-99501.00000000023,False,2,2024-12-13,375276.0,106990.0,-6890.0,0.2850968353958154,-0.01835982050544133,-0.06439854191980558,True,-6890.0,0,-0.025412128164027246,0.0,271130.3813489067,104145.61865109327,2
倒接力31,002402.SZ,未知,2024-12-16,21.98,20.41,2024-12-17,-0.0714285714285714,-107231.0,False,2,2024-12-16,368386.0,105552.0,-7584.0,0.28652554657343116,-0.020587101572806785,-0.07185084129149613,True,-7584.0,0,-0.02849494435628946,0.0,266152.47621376894,102233.52378623106,2
倒接力31,002529.SZ,未知,2024-12-17,10.35,9.4,2024-12-18,-0.0917874396135265,-127965.0,False,29,2024-12-17,360802.0,102361.0,-10241.0,0.28370408146296305,-0.02838398900227826,-0.10004786979415989,True,-10241.0,0,-0.03928674390462928,0.0,260673.16815210207,100128.83184789793,2
倒接力31,002181.SZ,未知,2024-12-18,8.88,10.12,2024-12-19,0.1396396396396394,176948.0,True,667,2024-12-18,350561.0,100240.0,13103.999999999985,0.28594167634163525,0.037380085063655075,0.13072625698324009,True,13103.999999999985,0,0.051738387754843115,0.0,253274.22381408376,97286.77618591624,2
倒接力31,000788.SZ,未知,2024-12-19,7.1,6.81,2024-12-20,-0.0408450704225352,-58957.0,False,6,2024-12-19,363665.0,104828.0,-5402.0,0.2882542999738771,-0.014854330221495057,-0.05153203342618384,True,-5402.0,0,-0.020560121667177585,0.0,262741.6358446854,100923.36415531457,2
