date,stock_code,stock_name,strategy_name,daily_budget,daily_investment,daily_return,daily_ratio,daily_real_return_rate,daily_budget_return_rate,has_trade,base_budget_return,remaining_budget_return,base_budget_return_rate,remaining_budget_return_rate,base_budget,remaining_budget,trade_count
2024-09-06,600686.SH,未知,倒接力31,200000.0,55195.0,-2869.0,0.275975,-0.014345,-0.05197934595524957,True,-2869.0,0,-0.019855149368422878,0.0,144496.52061357867,55503.47938642133,2
2024-09-10,000516.SZ,未知,倒接力31,197131.0,56450.0,-3682.9999999999964,0.2863578026794365,-0.018683007746118044,-0.06524357838795387,True,-3682.9999999999964,0,-0.025859456915341614,0.0,142423.71802537687,54707.281974623125,2
2024-09-11,003015.SZ,未知,倒接力31,193448.0,54300.0,-820.0,0.280695587444688,-0.004238865224763244,-0.015101289134438306,True,-820.0,0,-0.005867082759866688,0.0,139762.81459827782,53685.18540172218,2
2024-09-13,002866.SZ,未知,倒接力31,192628.0,53067.0,-3667.0,0.2754895446144901,-0.019036692484996988,-0.06910132474042248,True,-3667.0,0,-0.026348997753248414,0.0,139170.37886376216,53457.62113623784,2
2024-09-25,002466.SZ,未知,倒接力31,188961.0,50787.0,12249.000000000007,0.268769746138092,0.06482289996348457,0.2411837674995571,True,12249.000000000007,0,0.0897224371745779,0.0,136521.0351583122,52439.96484168779,2
2024-09-27,600239.SH,未知,倒接力31,201210.0,57706.99999999999,8703.000000000007,0.28679986084190645,0.04325331742955125,0.15081359280503245,True,8703.000000000007,0,0.059867624833987367,0.0,145370.72456329083,55839.27543670917,2
2024-09-30,002050.SZ,未知,倒接力31,209913.0,59202.0,7696.0,0.28203112718126083,0.03666280792518806,0.12999560825647782,True,7696.0,0,0.050745592723625436,0.0,151658.4906577907,58254.50934220929,2
2024-10-09,002119.SZ,未知,倒接力31,217609.0,60742.0,110.0,0.27913367553731694,0.0005054937985101719,0.0018109380659181455,True,110.0,0,0.0006996622428881786,0.0,157218.7167710012,60390.2832289988,2
2024-10-11,603052.SH,未知,倒接力31,217719.0,59808.0,-1424.0000000000036,0.2747027131302275,-0.006540540788814957,-0.02380952380952387,True,-1424.0000000000036,0,-0.009052869593041713,0.0,157298.18985733867,60420.81014266133,2
2024-10-15,000801.SZ,未知,倒接力31,216295.0,61230.0,9810.0,0.28308560068425065,0.04535472387248896,0.1602155805977462,True,9810.0,0,0.06277621589765377,0.0,156269.37463057,60025.625369429996,2
2024-10-16,002630.SZ,未知,倒接力31,226105.0,65304.0,5046.0,0.2888215652020079,0.022317065080383006,0.0772693862550533,True,5046.0,0,0.030889415171545417,0.0,163356.92896666602,62748.07103333398,2
2024-10-17,000402.SZ,未知,倒接力31,231151.0,66433.0,-7465.0,0.28740087648333773,-0.03229490679252956,-0.11236885282916623,True,-7465.0,0,-0.04469990925095636,0.0,167002.5761817466,64148.42381825339,2
2024-10-18,002625.SZ,未知,倒接力31,223686.0,59274.0,8298.0,0.26498752715860624,0.03709664440331536,0.13999392651078044,True,8298.0,0,0.051346072896137684,0.0,161609.2435498448,62076.7564501552,2
2024-10-21,600418.SH,未知,倒接力31,231984.0,61200.0,2682.0,0.2638112973308504,0.011561142147734326,0.043823529411764706,True,2682.0,0,0.016001966135436342,0.0,167604.40419010218,64379.595809897815,2
2024-10-22,600100.SH,未知,倒接力31,234666.0,67680.0,1786.0,0.28840991025542684,0.007610817076184876,0.02638888888888889,True,1786.0,0,0.010534256525855294,0.0,169542.10253153025,65123.897468469746,2
2024-10-23,601162.SH,未知,倒接力31,236452.0,67895.0,3445.0,0.28714073046537986,0.014569553228562244,0.05074011341041314,True,3445.0,0,0.020165957168650484,0.0,170832.4564606095,65619.54353939049,2
2024-10-24,000595.SZ,未知,倒接力31,239897.0,68000.0,-3010.0000000000036,0.28345498276343595,-0.012547051442910932,-0.044264705882353,True,-3010.0000000000036,0,-0.0173665793330277,0.0,173321.4090281784,66575.5909718216,2
2024-10-25,002542.SZ,未知,倒接力31,236887.0,68309.0,49589.0,0.2883611173259824,0.20933609695762115,0.7259511923758216,True,49589.0,0,0.2897455192259478,0.0,171146.73639294406,65740.26360705594,2
2024-10-28,600696.SH,未知,倒接力31,286476.0,80865.0,11366.999999999985,0.28227495497004984,0.03967871654169978,0.14056761268781284,True,11366.999999999985,0,0.054919961218735505,0.0,206973.9261964778,79502.07380352219,2
2024-10-30,002423.SZ,未知,倒接力31,297843.0,84722.0,12122.0,0.28445187565260893,0.0406992945948033,0.14307971955336277,True,12122.0,0,0.056332560011799614,0.0,215186.38594555057,82656.61405444943,2
2024-10-31,002321.SZ,未知,倒接力31,309965.0,89336.0,6716.0,0.28821318535963736,0.02166696239898053,0.0751768603922271,True,6716.0,0,0.029989597406187556,0.0,223944.32005993958,86020.67994006042,2
2024-11-01,002513.SZ,未知,倒接力31,316681.0,91140.0,12012.0,0.2877974996921192,0.03793091470596594,0.13179723502304147,True,12012.0,0,0.05250080008141245,0.0,228796.51322214355,87884.48677785645,2
2024-11-04,002568.SZ,未知,倒接力31,328693.0,92036.0,3876.0,0.2800059630110772,0.011792158640433474,0.042113955408753095,True,3876.0,0,0.01632171984537784,0.0,237474.97425019508,91218.02574980492,2
2024-11-05,603019.SH,未知,倒接力31,332569.0,95515.0,3674.9999999999854,0.28720355775793893,0.0110503384260108,0.03847563209967006,True,3674.9999999999854,0,0.015294954340890022,0.0,240275.31681968624,92293.68318031376,2
2024-11-06,600751.SH,未知,倒接力31,336244.0,96620.0,-4514.0,0.2873508523572168,-0.013424774865871212,-0.04671910577520182,True,-4514.0,0,-0.018581450693574215,0.0,242930.44038596074,93313.55961403926,2
2024-11-07,603489.SH,未知,倒接力31,331730.0,91375.0,-6171.0,0.2754499140867573,-0.018602477918789377,-0.06753488372093024,True,-6171.0,0,-0.02574799426283384,0.0,239669.15391571226,92060.84608428774,2
2024-11-08,600536.SH,未知,倒接力31,325559.0,87535.0,7958.999999999985,0.26887599482735847,0.024447181616849743,0.09092363054778071,True,7958.999999999985,0,0.03383774434573117,0.0,235210.7137721803,90348.28622781971,2
2024-11-11,002992.SZ,未知,倒接力31,333518.0,92043.0,9456.999999999993,0.27597610923548355,0.028355291168692523,0.10274545592820739,True,9456.999999999993,0,0.03924702276329816,0.0,240960.95280999766,92557.04719000234,2
2024-11-12,603009.SH,未知,倒接力31,342975.0,94575.0,-4155.0,0.275748961294555,-0.012114585611196152,-0.043933386201427435,True,-4155.0,0,-0.016767996294656407,0.0,247793.47078721074,95181.52921278926,2
2024-11-13,000795.SZ,未知,倒接力31,338820.0,95914.0,-18910.0,0.2830824626645416,-0.05581134525706865,-0.1971557853910795,True,-18910.0,0,-0.07724939676066349,0.0,244791.55557146363,94028.44442853637,2
