date,stock_code,stock_name,strategy_name,daily_budget,daily_investment,daily_return,daily_ratio,daily_real_return_rate,daily_budget_return_rate,has_trade,base_budget_return,remaining_budget_return,base_budget_return_rate,remaining_budget_return_rate,base_budget,remaining_budget,trade_count
2024-10-22,600100.SH,未知,倒接力31,233878.0,63360.0,1672.0,0.2709104746919334,0.0071490264154815755,0.02638888888888889,True,1672.0,0,0.010518784221110172,0.0,158953.73123487594,74924.26876512406,2
2024-10-23,601162.SH,未知,倒接力31,235550.0,63479.0,3221.0,0.26949267671407345,0.013674379112714923,0.050741189999842465,True,3221.0,0,0.02011992051572451,0.0,160090.09565831342,75459.90434168658,2
2024-10-24,000595.SZ,未知,倒接力31,238771.0,63940.0,-2830.0000000000036,0.26778796420000756,-0.01185236063005978,-0.044260243978730116,True,-2830.0000000000036,0,-0.01743907725790407,0.0,162279.228318536,76491.77168146399,2
2024-10-25,002542.SZ,未知,倒接力31,235941.0,63989.0,46453.0,0.27120763241657875,0.19688396675440045,0.7259528981543703,True,46453.0,0,0.2896869926793047,0.0,160355.8363817369,75585.16361826309,2
2024-10-28,600696.SH,未知,倒接力31,282394.0,74875.0,10524.999999999985,0.26514373534848473,0.03727062189706575,0.14056761268781282,True,10524.999999999985,0,0.054838464251975985,0.0,191927.32954079288,90466.67045920712,2
2024-10-30,002423.SZ,未知,倒接力31,292919.0,77020.0,11020.0,0.26293958398055434,0.03762132193541559,0.14307971955336277,True,11020.0,0,0.05535446990300401,0.0,199080.5804718213,93838.4195281787,2
2024-10-31,002321.SZ,未知,倒接力31,303939.0,82312.0,6188.0,0.27081749956405726,0.02035934842188729,0.07517737389445038,True,6188.0,0,0.029955910145816157,0.0,206570.25508084113,97368.74491915887,2
2024-11-01,002513.SZ,未知,倒接力31,310127.0,83545.0,11011.0,0.269389637148652,0.03550480932005275,0.13179723502304147,True,11011.0,0,0.052240320058201735,0.0,210775.8908776301,99351.1091223699,2
2024-11-04,002568.SZ,未知,倒接力31,321138.0,87192.0,3672.0,0.27150944453786224,0.011434336640322852,0.042113955408753095,True,3672.0,0,0.016824013906372993,0.0,218259.4486925046,102878.55130749539,2
2024-11-05,603019.SH,未知,倒接力31,324810.0,81870.0,3150.0,0.2520550475662695,0.009697977279024661,0.03847563209967021,True,3150.0,0,0.014269205966057106,0.0,220755.10070378598,104054.89929621402,2
2024-11-06,600751.SH,未知,倒接力31,327960.0,88916.0,-4154.0,0.2711184290767167,-0.012666178802292963,-0.046718250933465294,True,-4154.0,0,-0.01863649593443899,0.0,222895.9786546401,105064.02134535991,2
2024-11-07,603489.SH,未知,倒接力31,323806.0,86000.0,-5808.0,0.2655911255504839,-0.017936665781362916,-0.06753488372093024,True,-5808.0,0,-0.02639127428481009,0.0,220072.73833468833,103733.26166531167,2
2024-11-08,600536.SH,未知,倒接力31,317998.0,75030.0,6821.999999999985,0.23594488015647896,0.021452965112988085,0.09092363054778069,True,6821.999999999985,0,0.031565012885929465,0.0,216125.3671795897,101872.6328204103,2
2024-11-11,002992.SZ,未知,倒接力31,324820.0,78894.0,8105.999999999993,0.2428852903146358,0.024955359891632268,0.10274545592820737,True,8105.999999999993,0,0.03671829289814486,0.0,220761.89714172517,104058.10285827483,2
2024-11-12,603009.SH,未知,倒接力31,332926.0,88270.0,-3878.0,0.2651339937403507,-0.011648234142121672,-0.043933386201427435,True,-3878.0,0,-0.017138733916636763,0.0,226271.08973525645,106654.91026474355,2
