date,stock_code,stock_name,strategy_name,daily_budget,daily_investment,daily_return,daily_ratio,daily_real_return_rate,daily_budget_return_rate,has_trade,base_budget_return,remaining_budget_return,base_budget_return_rate,remaining_budget_return_rate,base_budget,remaining_budget,trade_count
2024-09-06,600686.SH,未知,倒接力31,200000.0,58752.0,-3672.0,0.29376,-0.01836,-0.0625,True,-3672.0,0.0,-0.059883118619395326,0.0,61319.45170288258,138680.5482971174,5
2024-09-10,000516.SZ,未知,倒接力31,196328.0,58904.0,-3431.000000000002,0.30002852369504096,-0.017475856729554633,-0.058247317669428256,True,-3431.000000000002,0.0,-0.056999390060538016,0.0,60193.626569617656,136134.37343038234,5
2024-09-11,003015.SZ,未知,倒接力31,192897.0,44248.0,-1464.0,0.22938666749612488,-0.007589542605639279,-0.03308624118604231,True,-1464.0,0.0,-0.024754111117671656,0.0,59141.6913756547,133755.30862434529,4
2024-09-13,002866.SZ,未知,倒接力31,191433.0,55224.0,-3224.0,0.28847690837003026,-0.01684140143026542,-0.0583804143126177,True,-3224.0,0.0,-0.054930045727965046,0.0,58692.8329891896,132740.1670108104,5
2024-09-25,002466.SZ,未知,倒接力31,188209.0,56824.0,13216.00000000001,0.3019196744045184,0.07021980882954593,0.232577784034915,True,13216.00000000001,0.0,0.22902947394177353,0.0,57704.36342773913,130504.63657226088,5
2024-09-27,600239.SH,未知,倒接力31,201425.0,60953.0,7487.000000000004,0.30260891150552316,0.03717016259153533,0.12283234623398362,True,7487.000000000004,0.0,0.12123449104417869,0.0,61756.352796265615,139668.64720373438,5
2024-09-30,002050.SZ,未知,倒接力31,208912.0,56950.0,7375.0,0.27260281841158,0.035301945316688364,0.12949956101843724,True,7375.0,0.0,0.11514109906833642,0.0,64051.84647076303,144860.15352923697,5
2024-10-09,002119.SZ,未知,倒接力31,216287.0,62891.0,727.0,0.2907756823110034,0.003361274602726932,0.011559682625494904,True,727.0,0.0,0.010963159354436699,0.0,66313.00125230681,149973.9987476932,4
2024-10-11,603052.SH,未知,倒接力31,217014.0,55374.0,-639.0,0.2551632613564102,-0.002944510492410628,-0.011539711778090801,True,-639.0,0.0,-0.009603838294830053,0.0,66535.8974592468,150478.1025407532,5
2024-10-15,000801.SZ,未知,倒接力31,216375.0,63625.0,9783.0,0.29404968226458694,0.04521317157712305,0.15376031434184675,True,9783.0,0.0,0.14746763162919024,0.0,66339.98181105609,150035.0181889439,5
2024-10-16,002630.SZ,未知,倒接力31,226158.0,68756.0,4944.0,0.30401754525597147,0.021860822964476164,0.07190645180057013,True,4944.0,0.0,0.07130142999451673,0.0,69339.4227911026,156818.5772088974,5
2024-10-17,000402.SZ,未知,倒接力31,231102.0,70281.0,-6009.0,0.3041124698185217,-0.026001505828595166,-0.08549963717078585,True,-6009.0,0.0,-0.08480671338870716,0.0,70855.23963719784,160246.76036280216,4
2024-10-18,002625.SZ,未知,倒接力31,225093.0,64188.0,10892.0,0.28516213298503285,0.04838888814845419,0.16968903844955444,True,10892.0,0.0,0.1578255734670226,0.0,69012.89671078474,156080.10328921524,5
2024-10-21,600418.SH,未知,倒接力31,235985.0,68240.0,2740.0,0.289170921880628,0.011610907472932601,0.04015240328253224,True,2740.0,0.0,0.03787022600656027,0.0,72352.35405052372,163632.64594947628,5
2024-10-22,600100.SH,未知,倒接力31,238725.0,71360.0,2540.0,0.2989213530212588,0.010639857576709603,0.03559417040358744,True,2540.0,0.0,0.03470304212198111,0.0,73192.43053885322,165532.56946114678,5
2024-10-23,601162.SH,未知,倒接力31,241265.0,72224.0,4915.999999999998,0.2993554804882598,0.020375935175015018,0.06806601683650862,True,4915.999999999998,0.0,0.06645830844588965,0.0,73971.18757547982,167293.81242452018,5
2024-10-24,000595.SZ,未知,倒接力31,246181.0,72685.0,-1875.0000000000073,0.2952502427076013,-0.0076163473216861064,-0.025796244066863965,True,-1875.0000000000073,0.0,-0.024841537587747438,0.0,75478.41969833669,170702.5803016633,5
2024-10-25,002542.SZ,未知,倒接力31,244306.0,29700.0,21560.0,0.12156885217718763,0.08824998158047695,0.725925925925926,True,21560.0,0.0,0.28783682544352684,0.0,74903.54983862216,169402.45016137784,2
2024-10-28,600696.SH,未知,倒接力31,265866.0,76240.0,9160.0,0.2867609999022064,0.03445344647303529,0.12014690451206715,True,9160.0,0.0,0.11237362864878865,0.0,81513.7867321929,184352.2132678071,5
2024-10-30,002423.SZ,未知,倒接力31,275026.0,78924.0,13518.000000000005,0.28696923199988367,0.04915171656497933,0.17127869849475452,True,13518.000000000005,0.0,0.16031362055596707,0.0,84322.21762018492,190703.78237981506,5
2024-10-31,002321.SZ,未知,倒接力31,288544.0,87836.0,5384.0,0.30441111234335144,0.018659199290229567,0.06129605173277471,True,5384.0,0.0,0.06085898934857049,0.0,88466.79936078275,200077.20063921725,5
2024-11-01,002513.SZ,未知,倒接力31,293928.0,53413.0,6145.0,0.18172137394191776,0.020906480498625514,0.11504689869507423,True,6145.0,0.0,0.06818873919462237,0.0,90117.51900062435,203810.48099937564,3
2024-11-04,002568.SZ,未知,倒接力31,300073.0,85897.0,2443.0,0.28625367827162057,0.008141352270947403,0.02844103985005297,True,2443.0,0.0,0.026553897808465513,0.0,92001.55915419542,208071.44084580458,5
2024-11-05,603019.SH,未知,倒接力31,302516.0,68650.0,2199.999999999991,0.22693014584352564,0.0072723426198944546,0.032046613255644445,True,2199.999999999991,0.0,0.023719529180175586,0.0,92750.57625674614,209765.42374325386,5
2024-11-06,600751.SH,未知,倒接力31,304716.0,92560.0,-4432.0,0.3037582535869465,-0.014544690794050854,-0.04788245462402766,True,-4432.0,0.0,-0.04743907647617508,0.0,93425.09022547783,211290.90977452218,5
2024-11-07,603489.SH,未知,倒接力31,300284.0,82728.0,-2536.0,0.27549919409625556,-0.008445338412969057,-0.030654675563291753,True,-2536.0,0.0,-0.02754538137062973,0.0,92066.25117574196,208217.74882425804,4
