date,stock_code,stock_name,strategy_name,daily_budget,daily_investment,daily_return,daily_ratio,daily_real_return_rate,daily_budget_return_rate,has_trade,base_budget_return,remaining_budget_return,base_budget_return_rate,remaining_budget_return_rate,base_budget,remaining_budget,trade_count
2024-12-31,600398.SH,未知,倒接力31,315847.0,100428.0,5304.0,0.31796407754387407,0.01679294088593528,0.052813956267176485,True,5304.0,0.0,0.05188683853888924,0.0,102222.4546601475,213624.5453398525,5
2025-01-03,002269.SZ,未知,倒接力31,321151.0,103209.0,4440.0,0.32137218940622947,0.01382527222396941,0.0430195041130134,True,4440.0,0.0,0.04271733417713025,0.0,103939.07029847056,217211.92970152944,5
2025-01-06,002552.SZ,未知,倒接力31,325591.0,40502.0,1862.0,0.12439533033775503,0.005718831294476813,0.04597303836847563,True,1862.0,0.0,0.017670048267494926,0.0,105376.0562400532,220214.9437599468,2
2025-01-07,601226.SH,未知,倒接力31,327453.0,105230.0,-3800.0,0.32135909580916955,-0.011604718845147242,-0.036111375083151195,True,-3800.0,0.0,-0.035856267052763145,0.0,105978.68412816737,221474.31587183263,5
2025-01-08,002187.SZ,未知,倒接力31,323653.0,102962.0,3790.0,0.3181246581987499,0.011710072206962395,0.036809696781336804,True,3790.0,0.0,0.03618178793151586,0.0,104748.83129528131,218904.1687047187,5
2025-01-09,003021.SZ,未知,倒接力31,327443.0,78934.0,15835.999999999998,0.24106180312298628,0.04836261578351041,0.20062330554640584,True,15835.999999999998,0.0,0.14943083844111216,0.0,105975.44767334398,221467.552326656,5
2025-01-10,002050.SZ,未知,倒接力31,343279.0,103864.0,2376.0,0.3025643864028968,0.006921483691108399,0.022876068705229916,True,2376.0,0.0,0.021386004343699253,0.0,111100.69753165543,232178.30246834457,5
2025-01-13,002265.SZ,未知,倒接力31,345655.0,157022.0,11175.999999999975,0.45427377008867226,0.0323328174046375,0.07117473984537183,True,5667.999999999982,5507.999999999993,0.05066609684277115,0.023560076317441763,111869.67919769156,233785.32080230844,6
2025-01-15,002878.SZ,未知,倒接力31,356831.0,113399.0,-2248.999999999982,0.31779469833058227,-0.006302703520714237,-0.01983262639000328,True,-2248.999999999982,0.0,-0.019474097012494467,0.0,115486.7411083059,241344.2588916941,5
2025-01-16,603270.SH,未知,倒接力31,354582.0,107740.0,-2240.0,0.3038507312835959,-0.006317297550355066,-0.02079079264896974,True,-2240.0,0.0,-0.01951918965378636,0.0,114758.86241852675,239823.13758147325,5
2025-01-20,600183.SH,未知,倒接力31,352342.0,106248.0,534.0,0.30154792786553974,0.0015155729376571626,0.005025976959566298,True,534.0,0.0,0.004682818146283703,0.0,114033.89653808867,238308.10346191132,5
2025-01-23,002718.SZ,未知,倒接力31,352876.0,45080.00000000001,-196.00000000000728,0.12775025788095537,-0.0005554359038302612,-0.004347826086956682,True,-196.00000000000728,0.0,-0.001716186179448798,0.0,114206.72322565739,238669.2767743426,2
2025-01-24,600184.SH,未知,倒接力31,352680.0,110780.0,-3980.0,0.3141091074061472,-0.011285017579675627,-0.03592706264668713,True,-3980.0,0.0,-0.03486845389633754,0.0,114143.28871111905,238536.71128888096,5
2025-01-27,001282.SZ,未知,倒接力31,348700.0,167991.0,585.0,0.4817636937195297,0.001677659879552624,0.0034823294105041343,True,-1347.0,1932.0,-0.011935650660281587,0.008191827140711002,112855.1796914121,235844.82030858792,5
2025-02-05,002394.SZ,未知,倒接力31,349285.0,110781.0,-2915.9999999999964,0.31716506577723064,-0.008348483330231748,-0.026322203265902965,True,-2915.9999999999964,0.0,-0.025795148660538947,0.0,113044.51229858007,236240.48770141992,5
2025-02-06,000503.SZ,未知,倒接力31,346369.0,109891.0,10310.0,0.31726569063628673,0.029765943257046675,0.09382024005605555,True,10310.0,0.0,0.09197082882782395,0.0,112100.7620720812,234268.2379279188,5
2025-02-07,002906.SZ,未知,倒接力31,356679.0,106671.0,1736.0000000000036,0.2990672285163971,0.0048671214172967955,0.01627433885498405,True,1736.0000000000036,0.0,0.0150384345924757,0.0,115437.54699499045,241241.45300500956,5
2025-02-10,603612.SH,未知,倒接力31,358415.0,111256.0,-705.9999999999964,0.31041111560621065,-0.00196978363070741,-0.006345725174372586,True,-705.9999999999964,0.0,-0.006086238610454687,0.0,115999.39555232998,242415.60444767002,5
2025-02-11,600979.SH,未知,倒接力31,357709.0,114446.0,2410.0,0.31994162853045355,0.006737320000335468,0.02105796620240113,True,2410.0,0.0,0.020816975264589935,0.0,115770.90184179904,241938.09815820097,5
2025-02-12,600186.SH,未知,倒接力31,360119.0,115340.0,-2300.0,0.32028301755808497,-0.006386777704036721,-0.019941043870296514,True,-2300.0,0.0,-0.019733869473135733,0.0,116550.88745423467,243568.11254576533,5
2025-02-13,600845.SH,未知,倒接力31,357819.0,106100.0,10124.000000000004,0.29651863092792724,0.028293634491181305,0.09541941564561737,True,10124.000000000004,0.0,0.0874216883447636,0.0,115806.50284485627,242012.49715514373,4
2025-02-17,000880.SZ,未知,倒接力31,367943.0,117570.0,-3270.0,0.3195331885645331,-0.008887246122361345,-0.027813217657565704,True,-3270.0,0.0,-0.027459818249735358,0.0,119083.08970805058,248859.9102919494,5
2025-02-18,603516.SH,未知,倒接力31,364673.0,112468.0,-4408.0,0.3084078064457747,-0.012087541441236395,-0.03919337055873671,True,-4408.0,0.0,-0.03734809259162319,0.0,118024.7689808039,246648.2310191961,5
2025-02-20,603315.SH,未知,倒接力31,360265.0,113770.0,7576.0,0.31579531733585,0.0210289647898075,0.06659048958424893,True,7576.0,0.0,0.06497530766648435,0.0,116598.13969465609,243666.86030534393,5
2025-02-21,002272.SZ,未知,倒接力31,367841.0,117277.0,9413.0,0.31882525330237793,0.02558986083661147,0.08026296716321188,True,9413.0,0.0,0.07906756693069573,0.0,119050.07786885207,248790.92213114793,5
2025-02-24,000815.SZ,未知,倒接力31,377254.0,118575.0,-4650.0,0.3143107826557174,-0.01232591304532225,-0.0392156862745098,True,-4650.0,0.0,-0.03808461331288754,0.0,122096.55279410374,255157.44720589626,5
2025-02-27,603767.SH,未知,倒接力31,372604.0,116926.0,-3520.0,0.31380768859164154,-0.00944702687035029,-0.030104510545131108,True,-3520.0,0.0,-0.02918942913119851,0.0,120591.60130123002,252012.39869876998,5
2025-02-28,002042.SZ,未知,倒接力31,369084.0,118089.0,-5379.0,0.319951555743408,-0.014573918132457652,-0.04555038996011483,True,-5379.0,0.0,-0.04503050074160399,0.0,119452.36920339873,249631.63079660127,5
2025-03-04,002759.SZ,未知,倒接力31,363705.0,171289.0,-1567.0000000000036,0.4709558570819758,-0.0043084367825573025,-0.009148281559236165,True,-2372.0000000000036,805.0,-0.0201509657078372,0.003272443926586481,117711.4801539003,245993.51984609972,4
2025-03-05,601020.SH,未知,倒接力31,362138.0,45201.0,13429.000000000004,0.12481705869033352,0.037082548641678044,0.2970951970089158,True,13429.000000000004,0.0,0.11457768041050859,0.0,117204.32768307597,244933.67231692403,2
2025-03-06,603166.SH,未知,倒接力31,375567.0,116907.0,6688.0,0.3112813426099737,0.017807741361727733,0.05720786608158622,True,6688.0,0.0,0.055022369640575636,0.0,121550.56286539881,254016.43713460118,5
2025-03-07,603822.SH,未知,倒接力31,382255.0,117396.0,2024.0,0.3071143608324286,0.005294894769198572,0.01724079184980749,True,2024.0,0.0,0.01636016894455436,0.0,123715.10385127825,258539.89614872175,5
