strategy_name,stock_code,stock_name,trade_date,buy_price,sell_price,sell_date,return_rate,profit,is_profitable,sell_tick_steps
首红断低吸第二高频,600081.SH,未知,2025-02-17,13.31,12.31,2025-02-20,-0.07513148009015777,-95400.0,False,-1
首红断低吸第二高频,603917.SH,未知,2025-02-19,12.92,14.97,2025-02-20,0.15866873065015485,186345.0,True,1040
首红断低吸第二高频,002398.SZ,未知,2025-02-20,6.2,6.39,2025-02-24,0.0306451612903225,41705.0,True,-1
首红断低吸第二高频,603583.SH,未知,2025-02-21,41.99,41.19,2025-02-24,-0.019052155275065593,-26720.0,False,52
首红断低吸第二高频,603300.SH,未知,2025-02-25,9.85,10.4,2025-02-26,0.05583756345177673,76835.0,True,1313
首红断低吸第二高频,603118.SH,未知,2025-02-26,12.52,14.01,2025-02-28,0.11900958466453676,172840.0,True,-1
首红断低吸第二高频,601113.SH,未知,2025-02-27,4.43,4.35,2025-03-04,-0.01805869074492101,-29360.000000000233,False,-1
首红断低吸第二高频,600206.SH,未知,2025-03-04,19.58,20.25,2025-03-06,0.03421859039836577,54605.00000000023,True,-1
首红断低吸第二高频,603398.SH,未知,2025-03-05,17.91,18.83,2025-03-06,0.051367950865438196,84731.99999999977,True,-1
首红断低吸第二高频,601177.SH,未知,2025-03-06,20.1,24.2,2025-03-07,0.20398009950248744,353829.99999999977,True,1820
首红断低吸第二高频,600318.SH,未知,2025-03-07,8.78,8.54,2025-03-12,-0.027334851936218704,-57096.0,False,-1
首红断低吸第二高频,601177.SH,未知,2025-03-10,22.46,19.21,2025-03-13,-0.14470169189670526,-293800.0,False,-1
首红断低吸第二高频,601020.SH,未知,2025-03-11,23.57,23.9,2025-03-12,0.014000848536274852,24321.0,True,962
首红断低吸第二高频,603326.SH,未知,2025-03-13,8.6,7.88,2025-03-18,-0.08372093023255811,-147600.0,False,-1
首红断低吸第二高频,002927.SZ,未知,2025-03-14,16.1,20.11,2025-03-19,0.2490683229813663,402202.99999999977,True,-1
首红断低吸第二高频,600300.SH,未知,2025-03-18,3.64,3.42,2025-03-21,-0.06043956043956049,-121946.0,False,-1
首红断低吸第二高频,600979.SH,未知,2025-03-21,6.41,6.81,2025-03-24,0.06240249609984391,118280.0,True,-1
首红断低吸第二高频,601218.SH,未知,2025-03-24,3.62,3.41,2025-03-27,-0.0580110497237569,-116823.0,False,-1
首红断低吸第二高频,000852.SZ,未知,2025-03-25,8.33,8.1,2025-03-28,-0.02761104441776716,-52371.0,False,-1
首红断低吸第二高频,000541.SZ,未知,2025-03-26,8.15,8.28,2025-03-27,0.01595092024539865,29418.999999999767,True,104
首红断低吸第二高频,603015.SH,未知,2025-03-27,14.1,15.21,2025-04-01,0.07872340425531923,147519.0,True,-1
首红断低吸第二高频,600128.SH,未知,2025-03-28,10.38,11.01,2025-03-31,0.06069364161849701,122660.99999999977,True,-1
首红断低吸第二高频,600239.SH,未知,2025-04-01,2.73,2.73,2025-04-02,0.0,0.0,False,949
首红断低吸第二高频,600571.SH,未知,2025-04-02,16.74,17.67,2025-04-03,0.055555555555555754,119040.0,True,-1
首红断低吸第二高频,600506.SH,未知,2025-04-03,21.06,18.02,2025-04-08,-0.14434947768281098,-326496.0,False,34
首红断低吸第二高频,603072.SH,未知,2025-04-10,58.7,60.1,2025-04-15,0.023850085178875612,46060.0,True,1092
