strategy_name,stock_code,stock_name,trade_date,buy_price,sell_price,sell_date,return_rate,profit,is_profitable,sell_tick_steps
倒接力31,603222.SH,未知,2025-09-12,14.13,13.19,2025-09-15,-0.0665251238499647,-13254.0,False,19
