total_return_rate,trade_days,total_days,trade_day_ratio,win_rate,max_drawdown,drawdown_start,drawdown_end,avg_daily_ratio,avg_daily_real_return,avg_daily_budget_return,final_budget,base_budget_total_return_rate,remaining_budget_total_return_rate,base_budget_total_return,remaining_budget_total_return,total_trade_count,avg_trade_count,avg_trade_ratio,fitness
124.689565,184,184,1.0,0.5217391304347826,0.2838891352752049,43,57,0.9760230140719541,0.030851970493465823,0.03310353936939078,25137913.0,125.89404,-1.204475,25178808.0,-240895.0,849,4.614130434782608,0.9760230140719541,523.8576623984304
