total_return_rate,trade_days,total_days,trade_day_ratio,win_rate,max_drawdown,drawdown_start,drawdown_end,avg_daily_ratio,avg_daily_real_return,avg_daily_budget_return,final_budget,base_budget_total_return_rate,remaining_budget_total_return_rate,base_budget_total_return,remaining_budget_total_return,total_trade_count,avg_trade_count,avg_trade_ratio,fitness
126.53133999999996,184,184,1.0,0.5217391304347826,0.28776370871478674,43,57,0.981301676351866,0.030979375150311465,0.03298517816801946,25506267.999999993,126.53133999999996,0.0,25306267.999999993,0,572,3.108695652173913,0.981301676351866,484.5936076330493
