total_return_rate,trade_days,total_days,trade_day_ratio,win_rate,max_drawdown,drawdown_start,drawdown_end,avg_daily_ratio,avg_daily_real_return,avg_daily_budget_return,final_budget,base_budget_total_return_rate,remaining_budget_total_return_rate,base_budget_total_return,remaining_budget_total_return,total_trade_count,avg_trade_count,avg_trade_ratio,fitness
124.90961,184,184,1.0,0.5217391304347826,0.28403215925196995,43,57,0.9764041038822517,0.03086442824786638,0.03310415691151049,25181922.0,126.010575,-1.1009649999999995,25202115.0,-220192.9999999999,814,4.423913043478261,0.9764041038822517,520.2537415782382
